token,entropy,doc_count,num_esha_categories
nutri,1.8506496522573865,67,8
nutribiotic,-0.0,1,1
nutriblend,0.0,0,0
nutricrunch,-0.0,3,1
nutricrush,-0.0,1,1
nutridrink,0.0,0,0
nutrient,1.1644639424734673,68,6
nutrients,1.584962500721156,12,5
nutrish,-0.0,1,1
nutrisure,1.061278124459133,8,3
nutrisystem,2.25,8,5
nutrition,2.8161792286622434,781,21
nutritional,1.0146326200003748,333,10
nutritionally,-0.0,4,1
nutritionshake,1.0,2,2
nutritious,2.5073801024236353,26,8
nutritonic,0.0,0,0
nutrivigor,-0.0,1,1
nuts,1.8772587485442733,2063,21
nutsense,-0.0,1,1
nutster,0.8112781244591328,4,2
nutsy,-0.0,1,1
nutt,-0.0,1,1
nutte,1.0,4,2
nutter,1.7732143550933817,19,6
nutterfluffer,-0.0,1,1
nutterz,0.9182958340544896,3,2
nutti,-0.0,1,1
nuttin,0.9182958340544896,6,2
nuttles,-0.0,3,1
nuttop,-0.0,1,1
nutty,3.163771075572063,259,16
nuttyness,-0.0,5,1
nuttypop,-0.0,1,1
nuturals,0.0,0,0
nutwhats,-0.0,1,1
nutz,0.5916727785823275,7,2
nutzels,-0.0,1,1
nuun,-0.0,4,1
nuwara,0.0,0,0
nv,-0.0,1,1
nw,2.321928094887362,5,5
ny,1.7681769890054189,26,6
nyakers,-0.0,1,1
nz,0.9182958340544896,6,2
o2,-0.0,1,1
o3,0.0,0,0
oadt,-0.0,1,1
oahu,-0.0,1,1
oak,3.3173388218926068,41,13
oaked,-0.0,2,1
oakes,-0.0,1,1
oakhurst,-0.0,1,1
oakland,-0.0,2,1
oakwood,1.0,2,2
oaky,1.0,2,2
oalvades,-0.0,1,1
oar,-0.0,1,1
oasis,2.688721875540867,12,7
oat,2.485081817682099,1685,21
oatbran,1.3709505944546687,5,3
oatbranhoney,-0.0,1,1
oatcakes,0.0,0,0
oatcup,1.0,2,2
oatdrink,0.9182958340544896,3,2
oated,-0.0,1,1
oates,-0.0,1,1
oatey,1.0,2,2
oatgurt,0.5916727785823275,7,2
oaties,-0.0,1,1
oatmeal,1.797073222567393,2220,16
oatmealraisin,0.0,0,0
oatmilk,2.495517125344799,136,10
oatmilkgurt,0.5916727785823275,7,2
oatml,-0.0,1,1
oatness,0.0,0,0
oatnut,-0.0,17,1
oats,1.982386072569333,1688,20
oatsnack,0.0,0,0
oaty,1.0,6,2
oaxaca,1.238826429298142,30,5
oaxacan,0.5916727785823275,7,2
oaxaquena,-0.0,1,1
oaxaqueno,-0.0,1,1
obange,-0.0,1,1
obar,1.0,2,2
oberlander,-0.0,1,1
oberweis,1.0,2,2
obi,1.0,2,2
obiadowe,0.0,0,0
oblaten,-0.0,1,1
oblea,-0.0,1,1
obleas,0.7219280948873623,10,2
obn,-0.0,1,1
obsession,0.7219280948873623,5,2
obsessions,-0.0,2,1
oc,0.8112781244591328,4,2
occasion,1.5,4,3
occasions,-0.0,1,1
occelli,0.0,0,0
occuring,-0.0,1,1
occurring,0.8112781244591328,4,2
ocean,2.392158974222535,179,10
oceanic,-0.0,1,1
ocha,-0.0,2,1
ochazuke,0.0,0,0
ocho,1.0,2,2
octagon,-0.0,1,1
octim,-0.0,1,1
octo,-0.0,1,1
october,-0.0,1,1
octoberfest,-0.0,1,1
octomar,0.0,0,0
octomari,0.0,0,0
octopus,1.387291427643771,30,4
ocumare,-0.0,1,1
oddfellows,-0.0,1,1
oddly,-0.0,1,1
odds,0.0,0,0
oden,-0.0,1,1
odense,-0.0,1,1
odenyasan,-0.0,1,1
odessa,-0.0,1,1
odom,2.2167643535345496,27,7
odoms,1.2445289856748367,61,4
odorless,-0.0,1,1
odwalla,2.199687794731328,13,6
odyssey,1.584962500721156,3,3
oeach,-0.0,1,1
oeatmeal,-0.0,1,1
oelek,1.0,2,2
oetker,1.4345491399952024,14,5
oeuvre,1.811278124459133,8,4
oeuvres,1.75,8,4
off,1.5276363833824975,247,13
offer,-0.0,1,1
officer,-0.0,1,1
official,1.0,2,2
offlimits,-0.0,1,1
og,1.159554752378731,17,3
ogarlic,-0.0,1,1
ogre,-0.0,2,1
ogrod,-0.0,1,1
oh,2.629810518981744,44,11
ohana,-0.0,1,1
ohio,1.7924812503605778,6,4
ohmymega,-0.0,2,1
ohne,1.0,2,2
ohs,0.0,0,0
ohso,-0.0,3,1
oi,1.0,4,2
oie,-0.0,1,1
oignon,-0.0,1,1
oiives,-0.0,1,1
oikos,0.6642804354859675,62,4
oil,1.3546358685589128,6373,21
oiled,-0.0,2,1
oillio,-0.0,2,1
oils,0.7641140545540274,25,3
oilve,0.7219280948873623,5,2
oily,-0.0,2,1
oinion,-0.0,1,1
oink,-0.0,4,1
oinoins,-0.0,1,1
oishi,-0.0,1,1
oits,-0.0,1,1
oives,0.0,0,0
ojai,0.0,0,0
ojarascas,-0.0,1,1
ojibwa,-0.0,1,1
ok,1.0,2,2
oka,-0.0,3,1
okara,-0.0,3,1
okey,-0.0,1,1
okf,0.5032583347756457,9,2
okie,-0.0,1,1
okina,-0.0,1,1
oklahoma,1.3709505944546687,5,3
okloberfest,-0.0,1,1
okonami,-0.0,1,1
okonomi,0.0,0,0
okra,1.700494036766366,185,6
okragte,0.0,0,0
oktoberfast,-0.0,1,1
oktoberfest,1.5055213905049436,19,5
ol,1.9056390622295665,8,4
ola,1.4591479170272448,6,3
olaf,0.5032583347756457,9,2
olanchano,-0.0,1,1
olancho,-0.0,1,1
olate,-0.0,1,1
old,3.465556059130831,1472,22
olde,2.169225662207257,53,6
oldenburger,0.0,0,0
oldfashion,-0.0,1,1
oldfashioned,-0.0,1,1
oldham,-0.0,1,1
oldtyme,0.9182958340544896,3,2
ole,2.1824562508413488,18,6
oleaves,-0.0,3,1
oleic,-0.0,7,1
oleifera,0.0,0,0
oli,1.3709505944546687,5,3
oliang,-0.0,1,1
oligosaccharide,-0.0,1,1
olina,-0.0,1,1
olio,0.6500224216483541,6,2
olipop,-0.0,1,1
oliva,1.4591479170272448,6,3
olivara,-0.0,1,1
olive,1.673967717164773,3823,20
olivelle,-0.0,2,1
olivepeno,-0.0,1,1
olives,1.4028677447053568,2290,16
olivetta,-0.0,1,1
olivextra,-0.0,1,1
olivia,2.4464393446710155,10,6
olivier,-0.0,1,1
olivio,0.9182958340544896,3,2
olivitaly,-0.0,1,1
olivos,0.9182958340544896,3,2
olla,0.5916727785823275,7,2
olli,0.8112781244591328,4,2
ollie,0.0,0,0
olluco,0.0,0,0
ollucos,0.0,0,0
ollucus,0.0,0,0
olluquito,0.0,0,0
olo,1.0,2,2
olominas,-0.0,1,1
olomomo,0.9182958340544896,6,2
olove,-0.0,1,1
oloves,-0.0,4,1
ols,-0.0,1,1
olson,-0.0,5,1
olvero,-0.0,4,1
oly,0.0,0,0
olykraut,-0.0,1,1
olympian,-0.0,1,1
olympic,-0.0,2,1
olympos,0.9182958340544896,3,2
olympus,-0.0,1,1
olyster,-0.0,1,1
olza,-0.0,1,1
omaggio,-0.0,2,1
omazing,-0.0,6,1
omega,3.3229224686628243,165,16
omega3,-0.0,1,1
omegaflo,0.0,0,0
omegamazing,-0.0,1,1
omegas,0.0,0,0
omelet,2.3661717871785575,46,8
omelets,1.4466166676282082,18,4
omelette,1.3709505944546687,5,3
omelettes,-0.0,1,1
omelettini,-0.0,1,1
omena,1.0,6,2
omenal,-0.0,1,1
omg,2.688721875540867,12,7
omgarlic,-0.0,1,1
omi,0.0,0,0
omnivore,-0.0,1,1
omnivores,0.0,0,0
once,1.584962500721156,3,3
one,3.6276778349374164,443,22
onederful,-0.0,1,1
oneg,-0.0,1,1
ones,1.6636046175975006,21,6
onest,-0.0,1,1
onesto,1.584962500721156,3,3
onians,-0.0,2,1
onigiri,1.584962500721156,3,3
onion,3.306808591619882,3188,20
onion14,-0.0,1,1
onions,3.197582763556405,1651,19
onionsppers,-0.0,1,1
onionthin,-0.0,1,1
only,2.873140679513133,13,8
onnaise,-0.0,1,1
onnit,-0.0,1,1
ono,1.3709505944546687,5,3
onoin,-0.0,1,1
onoins,-0.0,1,1
ons,0.8112781244591328,4,2
onto,-0.0,1,1
ontons,-0.0,1,1
onuims,-0.0,1,1
onyos,-0.0,1,1
onyx,-0.0,2,1
onz,1.5535088547976783,24,5
onzas,-0.0,1,1
oo,1.0,2,2
oodle,-0.0,1,1
oodles,0.8112781244591328,4,2
ooey,1.3216069583883467,17,4
ooh,1.657742726504889,9,4
oohrah,0.9182958340544896,3,2
ooked,-0.0,1,1
oolala,1.9182958340544896,6,4
oolong,0.821338806637957,33,4
oomda,-0.0,1,1
ooo,-0.0,1,1
oops,0.4689955935892812,10,2
oopsy,0.0,0,0
oounce,-0.0,1,1
ooze,0.8112781244591328,8,2
oozing,-0.0,8,1
op,2.1180782093497093,11,5
opa,-0.0,6,1
opaa,-0.0,1,1
opadipity,-0.0,3,1
opah,0.0,0,0
opal,-0.0,1,1
open,3.1769081691685783,36,12
opera,0.5916727785823275,7,2
operator,-0.0,6,1
ophelia,-0.0,7,1
ophella,-0.0,1,1
opoymni,-0.0,1,1
opp,-0.0,1,1
opti,-0.0,1,1
optima,0.0,0,0
optimal,0.9182958340544896,3,2
optimum,-0.0,1,1
options,0.5916727785823275,7,2
optopus,0.0,0,0
opulence,-0.0,1,1
opuntia,-0.0,1,1
opus,-0.0,1,1
oraganic,-0.0,1,1
oragne,-0.0,1,1
oragnge,-0.0,1,1
oragnic,1.0,2,2
oral,1.6644977792004616,21,4
oralyte,-0.0,1,1
oramge,-0.0,1,1
orance,-0.0,1,1
orang,-0.0,1,1
orange,2.2975019154975014,7065,24
orangeade,0.5916727785823275,28,2
orangello,-0.0,2,1
orangerie,-0.0,1,1
orangerrific,0.0,0,0
oranges,0.5607575592946211,339,9
orangesicle,0.8112781244591328,4,2
orangette,-0.0,2,1
orangettes,0.0,0,0
orangina,-0.0,1,1
orazio,-0.0,4,1
orb,-0.0,1,1
orbit,1.1994602933016414,16,3
orbs,-0.0,1,1
orca,1.6767370300521325,11,4
orcastrations,-0.0,1,1
orchard,3.0054857652811933,142,15
orchards,2.5079168369482217,36,8
orchid,1.584962500721156,3,3
orchids,1.0,2,2
order,-0.0,2,1
ore,1.0,4,2
orecchiette,0.8331761732195719,30,5
orechiette,-0.0,1,1
oreganata,1.5,4,3
oregano,2.3006429193865325,220,13
oregold,-0.0,2,1
oregon,2.9648346274082886,118,13
orejas,0.9182958340544896,3,2
orejitas,1.584962500721156,3,3
oreo,2.3260401316014727,232,13
oreo1x15,-0.0,1,1
oreo1x4,0.0,0,0
oreo1x6,-0.0,1,1
oreo1x8,-0.0,1,1
oreohalloween1x15,0.0,0,0
oreolimited,0.0,0,0
oreos,0.3372900666170139,16,2
oreosummer1x15,-0.0,1,1
oreowinter1x15,-0.0,1,1
oreowinter1x18,0.0,0,0
org,3.136554265472998,46,12
orgain,0.7219280948873623,5,2
orgainc,-0.0,1,1
orgamic,-0.0,1,1
organge,0.0,0,0
organic,4.03090156823274,19944,25
organic1x7,-0.0,1,1
organically,0.9864267287308425,9,3
organicgirl,1.4591479170272448,6,3
organicme,-0.0,1,1
organico,-0.0,1,1
organicplain,-0.0,1,1
organicreduced,-0.0,1,1
organics,3.740935298323032,322,20
organicsweetened,0.0,0,0
organicville,-0.0,2,1
organig,-0.0,1,1
organilicious,-0.0,1,1
organix,-0.0,1,1
organolicious,-0.0,3,1
orgeat,1.584962500721156,6,3
orginal,-0.0,1,1
orginial1x11,-0.0,1,1
orginial1x13,0.0,0,0
orginial1x6,-0.0,1,1
orginial1x7,-0.0,1,1
orgnaic,-0.0,1,1
orgnc,0.9182958340544896,3,2
orgo,-0.0,1,1
orgran,-0.0,1,1
oriantal,-0.0,1,1
orient,0.0,0,0
oriental,2.770044979065669,86,13
oriente,-0.0,1,1
oriential,0.0,0,0
orig,2.2516291673878226,6,5
origan,0.0,0,0
origin,2.192509017399855,49,8
origina,-0.0,1,1
originai,-0.0,1,1
original,3.839731020770461,10989,25
originalcayenne,-0.0,1,1
originale,1.5219280948873621,5,3
originales,-0.0,1,1
originali,0.0,0,0
originally,-0.0,1,1
originals,3.1154927268791486,80,14
originalthins,-0.0,1,1
origins,1.2516291673878228,6,3
orignal,1.584962500721156,3,3
orignial,1.0,2,2
oriiginal,-0.0,1,1
orion,0.9182958340544896,3,2
orious,-0.0,1,1
oriya,-0.0,1,1
orlando,1.584962500721156,3,3
orlean,-0.0,1,1
orleans,2.8097565012580135,163,15
ornage,-0.0,1,1
ornament,1.370259712116391,28,6
ornaments,0.6343095546405662,25,2
orne,-0.0,1,1
ornge,0.0,0,0
oro,2.8463018079676625,29,10
orogiallo,0.0,0,0
orogianduia,0.0,0,0
orogianuduia,0.0,0,0
oroginal,-0.0,1,1
oronamin,-0.0,1,1
orphan,-0.0,4,1
orphee,-0.0,2,1
ors,0.9182958340544896,3,2
ortega,1.836591668108979,9,4
orti,1.0,2,2
ortiz,-0.0,4,1
orto,-0.0,1,1
orville,1.175800855971867,102,5
orzata,-0.0,2,1
orzi,-0.0,1,1
orzo,2.251342889056209,151,10
os,1.617189572592715,11,4
osaka,-0.0,1,1
osb,0.0,0,0
oscar,1.4907457308404415,39,6
osco,-0.0,1,1
oselka,0.0,0,0
osem,1.0,2,2
osetra,0.0,0,0
oskri,0.9182958340544896,3,2
osmanthus,0.0,0,0
oso,1.0,2,2
osprey,0.0,0,0
oster,-0.0,3,1
ostiones,-0.0,1,1
ostrako,-0.0,2,1
ostrich,1.0,2,2
ostrom,-0.0,1,1
osu,1.0,2,2
osuimono,0.0,0,0
ot,2.0,4,4
otap,-0.0,1,1
othentic,1.6171895725927152,11,4
other,2.4019026995853556,174,16
otic,-0.0,1,1
otle,-0.0,1,1
otria,1.0,4,2
ottawa,-0.0,1,1
otter,-0.0,2,1
otterbein,1.0,2,2
otto,1.0,2,2
ottogi,1.6577427265048887,9,4
ottoji,-0.0,1,1
ouce,0.0,0,0
oui,0.37123232664087563,42,2
ouinoa,-0.0,1,1
ounc,0.0,0,0
ounce,3.1951038455720537,1352,19
ouncecan,-0.0,2,1
ounces,3.3531853471407684,73,14
ouncz,-0.0,1,1
our,3.6223340931255437,213,22
ourson,-0.0,1,1
ousse,-0.0,1,1
out,3.1535802924428613,73,14
outback,0.9182958340544896,3,2
outdoor,2.413088436425758,11,6
outer,-0.0,1,1
outfit,-0.0,3,1
outlaw,1.3787834934861753,7,3
outlawed,-0.0,1,1
outrage,1.0,2,2
outrageous,2.370963042825407,23,7
outrageously,-0.0,1,1
outs,-0.0,3,1
outshine,1.0,2,2
outside,1.930564432903234,25,5
outsides,-0.0,1,1
outstanding,0.0,0,0
outta,1.1488348542809166,7,3
ouzo,-0.0,1,1
oval,1.2072100267448116,22,3
ovals,1.7004397181410922,13,5
ovaltine,-0.0,2,1
oven,2.946591765520077,1178,20
ovenable,-0.0,3,1
ovencrunch,-0.0,1,1
ovengold,0.7219280948873623,10,2
ovens,1.0,2,2
over,3.4644048187694234,312,22
overachieving,0.0,0,0
overall,-0.0,1,1
overdose,1.0,2,2
overigold,-0.0,1,1
overkill,-0.0,2,1
overload,2.2717374334224663,25,9
overloaded,-0.0,1,1
overn,-0.0,1,1
overnight,1.5771444218595443,100,12
overs,-0.0,4,1
oversized,1.0,2,2
overstuffed,0.9182958340544896,6,2
overtime,-0.0,1,1
overtopped,1.0,2,2
ovi,-0.0,1,1
ovoline,-0.0,3,1
ovolini,-0.0,2,1
owater,-0.0,1,1
owens,-0.0,3,1
owlette,-0.0,1,1
owls,-0.0,2,1
owlsome,0.0,0,0
own,2.7867425142288433,119,14
owsiane,-0.0,1,1
owyhee,-0.0,1,1
ox,0.9182958340544896,3,2
oxidant,1.0,2,2
oxidants,-0.0,3,1
oxide,-0.0,6,1
oxtail,0.41381685030363374,12,2
oxtails,-0.0,2,1
oxygen,-0.0,4,1
oxygenated,0.0,0,0
oxymelo,-0.0,1,1
oyester,1.0,2,2
oyster,2.2274181880572597,196,9
oysters,0.7075696535050607,84,3
oz6ct,0.0,0,0
ozark,2.25,8,5
ozarka,-0.0,1,1
ozb,-0.0,1,1
ozbb,0.0,0,0
ozch,0.0,0,0
ozery,-0.0,1,1
ozpl,-0.0,1,1
ozplsgl,0.0,0,0
ozs,1.5,4,3
ozus,-0.0,1,1
p16,-0.0,1,1
p28,1.584962500721156,3,3
p3,0.0,0,0
pa,1.3709505944546687,5,3
paani,0.0,0,0
pablano,1.0,2,2
pablo,0.0,0,0
pabst,-0.0,1,1
pac,2.8954238702803154,17,8
pacan,-0.0,1,1
pacana,-0.0,1,1
pacanes,-0.0,1,1
pacaya,1.0,2,2
paccari,-0.0,1,1
paccheri,-0.0,8,1
pacchetti,-0.0,1,1
pace,0.39724041865016446,71,4
pacechunky,-0.0,3,1
pacific,2.9398604458273296,295,22
pacifica,-0.0,4,1
pacificnw,-0.0,1,1
pack4,-0.0,2,1
package,1.8423709931771084,7,4
packaged,1.4591479170272448,6,3
packages,-0.0,2,1
packaging,-0.0,2,1
packed,2.9203243917357193,256,16
packerland,-0.0,2,1
packers,0.9709505944546686,5,2
packet,3.500878704047794,99,17
packets,2.793777848697936,300,18
packin,-0.0,2,1
packing,-0.0,1,1
packo,-0.0,9,1
packs,3.236314478578529,328,19
pact,-0.0,1,1
paczki,-0.0,14,1
paczkt,0.0,0,0
pad,1.898973683596438,136,8
pada,0.0,0,0
padano,1.9299533811047407,31,6
paddleboard,-0.0,1,1
paddlefish,0.0,0,0
paddles,-0.0,1,1
paddy,0.9182958340544896,3,2
padre,-0.0,1,1
padres,1.0,2,2
padrinos,-0.0,2,1
padste,-0.0,1,1
paella,1.7295739585136223,12,4
paesana,0.8166890883150209,12,3
paesano,-0.0,1,1
pagasa,-0.0,3,1
pagels,0.0,0,0
pagi,-0.0,1,1
paglia,-0.0,1,1
pagliacci,-0.0,1,1
pagoda,-0.0,2,1
pagodas,-0.0,1,1
pai,-0.0,1,1
pail,1.7832474385325099,19,5
pails,0.5435644431995964,8,2
paima,-0.0,1,1
pain,0.5435644431995964,16,2
painkiller,0.0,0,0
pains,1.5,4,3
paint,1.4056390622295665,8,3
paintball,-0.0,2,1
paintbrush,-0.0,1,1
painted,1.0,2,2
painter,-0.0,1,1
painters,-0.0,1,1
painterz,-0.0,1,1
pair,1.9219280948873623,5,4
paired,2.8744934713060353,42,10
pairing,1.9056390622295665,8,4
pairings,2.7744019192887706,18,8
pairs,1.0,4,2
pairwell,-0.0,1,1
pais,0.0,0,0
paisano,0.9182958340544896,3,2
paisley,0.0,0,0
pajamas,-0.0,2,1
pajeda,-0.0,1,1
pajedas,-0.0,1,1
pak,3.726474118254375,28,15
paketon,-0.0,1,1
pakistani,0.0,0,0
pakkavada,0.0,0,0
pakora,1.0,2,2
pakoras,-0.0,3,1
paks,1.9219280948873623,5,4
pakwan,0.0,0,0
pal,1.9248240667373948,19,5
palace,1.0,2,2
palacio,0.0,0,0
paladini,0.0,0,0
palak,1.5709505944546687,10,4
palakkadan,-0.0,2,1
palanketa,-0.0,1,1
palanqueta,0.9182958340544896,3,2
palanquetas,-0.0,1,1
palate,1.0,2,2
palau,-0.0,2,1
palazzina,-0.0,1,1
palazzolo,0.3372900666170139,16,2
palcha,1.0,2,2
paldo,0.5435644431995964,8,2
pale,2.086048612313038,18,5
paleo,3.386119440095819,138,16
paleobar,-0.0,2,1
paleobars,0.0,0,0
paleochef,-0.0,4,1
paleogoods,0.9182958340544896,3,2
paleojerky,0.0,0,0
paleokit,0.0,0,0
paleokrunch,0.6500224216483541,6,2
paleonola,-0.0,2,1
paleopro,-0.0,1,1
paleostix,0.0,0,0
palermo,2.450108251491341,36,7
palestinian,1.584962500721156,3,3
palet,-0.0,2,1
paleta,-0.0,15,1
paletas,1.2674438038072335,19,3
paleton,-0.0,2,1
palets,0.0,0,0
palettes,-0.0,1,1
pali,-0.0,1,1
palillo,-0.0,2,1
palin,-0.0,1,1
palirria,-0.0,2,1
palisade,-0.0,2,1
palisades,-0.0,1,1
palla,-0.0,2,1
pallet,1.0,2,2
palm,2.23146617957008,144,12
palma,-0.0,1,1
palmar,-0.0,1,1
palmento,-0.0,1,1
palmer,1.2056201401541289,96,8
palmeritas,-0.0,1,1
palmetto,1.3709505944546687,5,3
palmier,-0.0,2,1
palmiers,1.6854752972273344,10,4
palmine,0.0,0,0
palmitos,-0.0,1,1
palmnut,0.0,0,0
palo,0.9182958340544896,3,2
paloma,1.5,4,3
palona,-0.0,1,1
palooza,0.7219280948873623,5,2
palos,-0.0,1,1
palouse,-0.0,1,1
pals,1.7166422780956525,20,6
pam,1.2733667511664173,31,3
pamana,3.4696704873718613,26,13
pamela,1.6577427265048887,9,4
pampa,3.323231428797621,15,11
pampanga,-0.0,2,1
pamplemousse,1.0,2,2
pams,2.4547731686306116,30,8
pan,3.1686000180345184,239,14
pana,1.0,2,2
panama,1.9219280948873623,5,4
panamanian,-0.0,1,1
panamei,-0.0,1,1
panang,0.9780155566622414,17,3
panapesca,0.9182958340544896,6,2
panax,-0.0,1,1
panca,0.8841837197791889,20,3
pancake,2.1841069307361547,1044,16
pancakes,2.14282484681079,316,13
pancetta,1.528965968072094,22,4
panche,0.0,0,0
panchito,0.0,0,0
pancho,-0.0,1,1
pancit,0.9182958340544896,3,2
pancrafted,-0.0,1,1
pancrepes,0.9182958340544896,3,2
panda,1.8887570085751397,29,5
pandan,1.584962500721156,3,3
pandas,0.8812908992306927,10,2
pandebono,0.8112781244591328,4,2
pandebonos,-0.0,1,1
pandequeso,-0.0,1,1
pandeyuca,-0.0,1,1
pandeyucas,0.0,0,0
pandora,-0.0,1,1
pandorata,-0.0,1,1
pandoro,1.061278124459133,8,3
pane,-0.0,19,1
paneer,1.1359768596329824,32,4
panela,1.3241519711361875,33,4
panella,-0.0,11,1
panels,0.9456603046006401,11,2
panera,2.1556390622295662,8,5
paneriso,1.0,2,2
panetela,0.0,0,0
panetini,1.0,2,2
paneton,-0.0,1,1
panette,-0.0,1,1
panettone,1.3625828025192517,65,5
pang,-0.0,1,1
pangasinan,-0.0,1,1
pangasius,-0.0,5,1
pangburn,0.9182958340544896,3,2
pango,0.0,0,0
panic,1.0,2,2
paniers,-0.0,1,1
panini,2.369661920129842,41,7
panino,1.3981046621038633,43,4
paninos,-0.0,1,1
panir,-0.0,1,1
panis,-0.0,2,1
panko,1.944754701882621,301,11
panky,1.0,2,2
panna,0.9182958340544896,6,2
panner,-0.0,2,1
pannettone,-0.0,1,1
panorama,-0.0,6,1
panque,-0.0,2,1
panquecitos,-0.0,1,1
pans,0.0,0,0
pansies,-0.0,1,1
pansoffice,-0.0,1,1
pantai,-0.0,2,1
pantainorasingh,-0.0,1,1
panther,1.0,4,2
pantry,3.532564818273036,97,17
pantrytop,-0.0,1,1
pants,1.4591479170272448,6,3
panuts,0.0,0,0
panzanella,1.1488348542809166,7,3
pao,2.531693915653782,63,11
paola,-0.0,1,1
paolo,-0.0,1,1
papa,2.854636215098623,30,10
papadums,1.0,2,2
papain,0.0,0,0
papalote,-0.0,1,1
papas,1.5219280948873621,5,3
papaul,-0.0,1,1
papaya,3.0785763588298662,144,13
papayas,-0.0,2,1
paper,2.6104432877427577,192,17
papi,1.584962500721156,3,3
papier,-0.0,1,1
papillon,-0.0,1,1
papita,0.0,0,0
papitas,1.0,2,2
papkrika,-0.0,1,1
papou,-0.0,2,1
pappadew,-0.0,1,1
pappalo,0.0,0,0
pappalos,-0.0,1,1
pappardelle,1.2165409887481342,51,5
papper,1.0,2,2
pappermint,-0.0,1,1
pappers,-0.0,1,1
pappy,1.6858157091530304,11,4
paprika,1.6816534513760775,157,10
paprike,-0.0,1,1
papua,-0.0,6,1
papusas,-0.0,1,1
papya,-0.0,1,1
paquets,-0.0,1,1
paqui,-0.0,2,1
par,2.724601752714581,32,8
para,1.7229712791784755,19,4
parachute,-0.0,1,1
parade,2.7716536342993687,29,9
paradigm,-0.0,4,1
paradise,2.3416361094761338,88,11
paradisi,-0.0,1,1
paradiso,-0.0,1,1
paraguay,0.0,0,0
paraguitas,-0.0,1,1
paraiso,-0.0,1,1
paraline,-0.0,1,1
paramount,-0.0,6,1
paratha,-0.0,2,1
parbaked,1.4466166676282084,9,4
parboil,-0.0,1,1
parboiled,0.5331612746212018,98,4
parcels,1.0,2,2
parcha,-0.0,2,1
parchment,1.3516441151533922,9,3
parcooked,-0.0,1,1
pardi,-0.0,1,1
pardina,-0.0,1,1
pardoe,-0.0,1,1
pardon,-0.0,1,1
pareggio,-0.0,1,1
pareil,0.9979938470783234,46,5
pareille,0.8112781244591328,4,2
pareilles,-0.0,1,1
pareils,1.030088284410312,64,6
parent,-0.0,2,1
pareve,-0.0,1,1
parfait,2.0994024128448583,213,10
parfaitpro,-0.0,1,1
parfaits,0.9182958340544896,3,2
parfried,-0.0,2,1
paris,1.9219280948873623,5,4
parisian,2.077819531114783,16,6
parisien,-0.0,1,1
parisienne,-0.0,1,1
park,2.404761690193788,35,9
parkay,0.5435644431995964,8,2
parker,2.3522170014624826,16,6
parkerhouse,-0.0,2,1
parks,-0.0,1,1
parle,-0.0,2,1
parlor,1.3709505944546687,5,3
parlour,-0.0,1,1
parm,3.0659573209491753,20,10
parma,2.1040437177782714,21,6
parmaesan,-0.0,1,1
parmagiana,-0.0,2,1
parmalat,-0.0,1,1
parmasio,0.0,0,0
parmcrisps,1.0,4,2
parmeasn,-0.0,1,1
parmela,-0.0,4,1
parmentino,0.0,0,0
parmesan,2.6222663920697604,2865,22
parmesano,1.0,2,2
parmesean,-0.0,1,1
parmezen,-0.0,1,1
parmigiana,1.7974283807613924,54,7
parmigianino,0.7219280948873623,5,2
parmigiano,2.32295991238368,41,7
parmmigiana,-0.0,1,1
parodi,-0.0,1,1
paroma,0.9709505944546686,5,2
parrano,0.0,0,0
parrika,-0.0,1,1
parrillero,-0.0,1,1
parrish,-0.0,1,1
parrot,0.9219280948873623,10,3
pars,1.0,2,2
parsley,3.250471084166934,235,16
parsnip,2.199687794731328,13,6
parsnips,0.7732283485249176,13,3
parsnp,-0.0,1,1
part,0.2378634036190557,1010,8
partage,-0.0,1,1
partail,-0.0,1,1
partially,1.8694630106238241,34,5
partidos,0.0,0,0
partly,-0.0,1,1
partners,-0.0,1,1
parton,1.1488348542809166,7,3
partridge,-0.0,1,1
parts,0.8030717273241024,18,3
party,3.12571359225733,610,18
partyrounds,-0.0,1,1
partyzone,1.9182958340544893,6,4
parve,2.2516291673878226,6,5
parvelicious,-0.0,1,1
pas,-0.0,1,1
pasa,2.0758692966977272,13,5
pasadena,-0.0,1,1
pasanda,-0.0,1,1
pasaporte,-0.0,2,1
pascall,1.0,2,2
pascha,0.5032583347756457,9,2
pash,0.8112781244591328,4,2
pasilla,2.3522170014624826,16,6
paska,-0.0,1,1
paskesz,1.404678473063571,18,4
pasley,-0.0,1,1
paso,2.8186353927571783,144,10
paspberry,0.0,0,0
pasquale,1.0,2,2
pasquales,-0.0,1,1
pasquier,-0.0,1,1
pass,1.5,4,3
passage,-0.0,1,1
passata,1.0975378398419535,18,4
passatempi,0.0,0,0
passion,2.216862322470445,513,13
passionate,-0.0,1,1
passionately,-0.0,1,1
passionberry,-0.0,5,1
passionflower,-0.0,1,1
passionfruit,1.4840177080563701,135,8
passionfuit,-0.0,1,1
passionilla,-0.0,1,1
passionista,0.0,0,0
passon,-0.0,1,1
passover,2.125814583693911,12,6
passport,1.584962500721156,3,3
passports,-0.0,7,1
past,0.8112781244591328,4,2
pasta,2.4644077522907546,6138,22
pastabake,-0.0,1,1
pastai,0.0,0,0
pastal,-0.0,1,1
pastalaya,-0.0,1,1
pastaribbons,-0.0,1,1
pastariso,1.0,2,2
pastas,1.664497779200461,7,4
pastasides,-0.0,1,1
