fdc_id,gtin_upc,title,branded_food_category,source,_corpus
FNDDS-24147320,,"Chicken drumstick, fried, coated, skin / coating eaten, from fast food / restaurant","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24147321,,"Chicken drumstick, fried, coated, skin / coating not eaten, from fast food / restaurant","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24147400,,"Chicken drumstick, baked, coated, skin / coating eaten","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24147401,,"Chicken drumstick, baked, coated, skin / coating not eaten","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24150210,,"Chicken thigh, NS as to cooking method, skin eaten","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24150220,,"Chicken thigh, NS as to cooking method, skin not eaten","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24152230,,"Chicken thigh, baked, broiled, or roasted, skin eaten, from raw","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24152231,,"Chicken thigh, baked, broiled, or roasted, skin not eaten, from raw","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24152240,,"Chicken thigh, baked or broiled, skin eaten, from pre-cooked","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24152241,,"Chicken thigh, baked or broiled, skin not eaten, from pre-cooked","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24152250,,"Chicken thigh, baked or broiled, skin eaten, from fast food / restaurant","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24152251,,"Chicken thigh, baked or broiled, skin not eaten, from fast food / restaurant","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24152300,,"Chicken thigh, rotisserie, skin eaten","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24152301,,"Chicken thigh, rotisserie, skin not eaten","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24153210,,"Chicken thigh, stewed, skin eaten","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24153220,,"Chicken thigh, stewed, skin not eaten","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24154010,,"Chicken thigh, grilled without sauce, skin eaten","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24154011,,"Chicken thigh, grilled without sauce, skin not eaten","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24154020,,"Chicken thigh, grilled with sauce, skin eaten","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24154021,,"Chicken thigh, grilled with sauce, skin not eaten","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24154300,,"Chicken thigh, sauteed, skin eaten","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24154301,,"Chicken thigh, sauteed, skin not eaten","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24157300,,"Chicken thigh, fried, coated, skin / coating eaten, from raw","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24157301,,"Chicken thigh, fried, coated, skin / coating not eaten, from raw","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24157302,,"Chicken thigh, fried, coated, prepared skinless, coating eaten, from raw","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24157310,,"Chicken thigh, fried, coated, skin / coating eaten, from pre-cooked","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24157311,,"Chicken thigh, fried, coated, skin / coating not eaten, from pre-cooked","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24157320,,"Chicken thigh, fried, coated, skin / coating eaten, from fast food","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24157321,,"Chicken thigh, fried, coated, skin / coating not eaten, from fast food","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24157330,,"Chicken thigh, fried, coated, skin / coating eaten, from restaurant","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24157331,,"Chicken thigh, fried, coated, skin / coating not eaten, from restaurant","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24157400,,"Chicken thigh, baked, coated, skin / coating eaten","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24157401,,"Chicken thigh, baked, coated, skin / coating not eaten","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24160110,,"Chicken wing, NS as to cooking method","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24162130,,"Chicken wing, baked, broiled, or roasted, from raw","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24162140,,"Chicken wing, baked or broiled, from pre-cooked","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24162150,,"Chicken wing, baked or broiled, from fast food / restaurant","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24162200,,"Chicken wing, rotisserie","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24163110,,"Chicken wing, stewed","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24164000,,"Chicken wing, grilled without sauce","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24164010,,"Chicken wing, grilled with sauce","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24164200,,"Chicken wing, sauteed","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24167200,,"Chicken wing, fried, coated, from raw","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24167210,,"Chicken wing, fried, coated, from pre-cooked","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24167220,,"Chicken wing, fried, coated, from fast food","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24167230,,"Chicken wing, fried, coated, from restaurant","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24167300,,"Chicken wing, baked, coated","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24168000,,"Chicken ""wings"" with hot sauce, from fast food / restaurant","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24168001,,"Chicken ""wings"" with other sauces or seasoning, from fast food / restaurant","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24168002,,"Chicken ""wings"", plain, from fast food / restaurant","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24168010,,"Chicken ""wings"" with hot sauce, from precooked","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24168011,,"Chicken ""wings"" with other sauces or seasoning, from precooked","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24168012,,"Chicken ""wings"", plain, from precooked","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24168020,,"Chicken ""wings"" with hot sauce, from other sources","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24168021,,"Chicken ""wings"" with other sauces or seasoning, from other sources","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24168022,,"Chicken ""wings"", plain, from other sources","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24168030,,"Chicken ""wings"", boneless, with hot sauce, from fast food / restaurant","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24168031,,"Chicken ""wings"", boneless, with hot sauce, from other sources","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24170200,,"Chicken, back","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24180200,,"Chicken, neck or ribs","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24198340,,"Chicken, tail","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24198440,,Chicken skin,"Chicken, whole pieces",fndds,nutrition_db
FNDDS-24198500,,Chicken feet,"Chicken, whole pieces",fndds,nutrition_db
FNDDS-24198570,,"Chicken, canned, meat only","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24198670,,"Chicken, chicken roll, roasted","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24198671,,"Chicken patty, breaded","Chicken patties, nuggets and tenders",fndds,nutrition_db
FNDDS-24198677,,"Chicken fillet, breaded","Chicken patties, nuggets and tenders",fndds,nutrition_db
FNDDS-24198683,,"Chicken fillet, grilled","Chicken patties, nuggets and tenders",fndds,nutrition_db
FNDDS-24198720,,"Chicken, ground","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24198729,,"Chicken nuggets, NFS","Chicken patties, nuggets and tenders",fndds,nutrition_db
FNDDS-24198731,,"Chicken nuggets, from fast food","Chicken patties, nuggets and tenders",fndds,nutrition_db
FNDDS-24198732,,"Chicken nuggets, from restaurant","Chicken patties, nuggets and tenders",fndds,nutrition_db
FNDDS-24198735,,"Chicken nuggets, from school lunch","Chicken patties, nuggets and tenders",fndds,nutrition_db
FNDDS-24198736,,"Chicken nuggets, from frozen","Chicken patties, nuggets and tenders",fndds,nutrition_db
FNDDS-24198737,,"Chicken nuggets, from other sources","Chicken patties, nuggets and tenders",fndds,nutrition_db
FNDDS-24198739,,"Chicken tenders or strips, NFS","Chicken patties, nuggets and tenders",fndds,nutrition_db
FNDDS-24198741,,"Chicken tenders or strips, breaded, from fast food","Chicken patties, nuggets and tenders",fndds,nutrition_db
FNDDS-24198742,,"Chicken tenders or strips, breaded, from restaurant","Chicken patties, nuggets and tenders",fndds,nutrition_db
FNDDS-24198745,,"Chicken tenders or strips, breaded, from school lunch","Chicken patties, nuggets and tenders",fndds,nutrition_db
FNDDS-24198746,,"Chicken tenders or strips, breaded, from frozen","Chicken patties, nuggets and tenders",fndds,nutrition_db
FNDDS-24198747,,"Chicken tenders or strips, breaded, from other sources","Chicken patties, nuggets and tenders",fndds,nutrition_db
FNDDS-24198840,,"Fried chicken chunks, Puerto Rican style","Chicken, whole pieces",fndds,nutrition_db
FNDDS-24201000,,"Turkey, NFS","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24201020,,"Turkey, light meat, skin not eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24201030,,"Turkey, light meat, skin eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24201060,,"Turkey, light meat, breaded, baked or fried, skin not eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24201070,,"Turkey, light meat, breaded, baked or fried, skin eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24201120,,"Turkey, light meat, roasted, skin not eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24201130,,"Turkey, light meat, roasted, skin eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24201220,,"Turkey, dark meat, roasted, skin not eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24201230,,"Turkey, dark meat, roasted, skin eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24201320,,"Turkey, light and dark meat, roasted, skin not eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24201330,,"Turkey, light and dark meat, roasted, skin eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24201360,,"Turkey, light or dark meat, fried, coated, skin not eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24201370,,"Turkey, light or dark meat, fried, coated, skin eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24201410,,"Turkey, light or dark meat, stewed, skin not eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24201420,,"Turkey light or dark meat, stewed, skin eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24201510,,"Turkey, light or dark meat, smoked, skin eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24201520,,"Turkey, light or dark meat, smoked, skin not eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24202010,,"Turkey, drumstick, cooked, skin not eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24202020,,"Turkey, drumstick, cooked, skin eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24202060,,"Turkey, drumstick, roasted, skin not eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24202070,,"Turkey, drumstick, roasted, skin eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24202120,,"Turkey, drumstick, smoked, skin eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24202460,,"Turkey, thigh, cooked, skin eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24202500,,"Turkey, thigh, cooked, skin not eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24202600,,"Turkey, neck","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24203010,,"Turkey, wing, cooked, skin not eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24203020,,"Turkey, wing, cooked, skin eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24203120,,"Turkey, wing, smoked, skin eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24205000,,"Turkey, tail","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24205100,,"Turkey, back","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24206000,,"Turkey, canned","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24207000,,"Turkey, ground","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24208000,,"Turkey, nuggets","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24208500,,"Turkey bacon, cooked",Bacon,fndds,nutrition_db
FNDDS-24208510,,"Turkey bacon, reduced sodium, cooked",Bacon,fndds,nutrition_db
FNDDS-24209000,,"Turkey with barbecue sauce, skin eaten",Poultry mixed dishes,fndds,nutrition_db
FNDDS-24209001,,"Turkey with barbecue sauce, skin not eaten",Poultry mixed dishes,fndds,nutrition_db
FNDDS-24300110,,"Duck, cooked, skin eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24300120,,"Duck, cooked, skin not eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24301010,,"Duck, roasted, skin eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24301020,,"Duck, roasted, skin not eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24301210,,"Duck, coated, fried","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24302010,,"Duck, pressed, Chinese","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24311010,,"Goose, wild, roasted","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24400010,,"Cornish game hen, cooked, skin eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24400020,,"Cornish game hen, cooked, skin not eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24401010,,"Cornish game hen, roasted, skin eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24401020,,"Cornish game hen, roasted, skin not eaten","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24402100,,"Dove, cooked, NS as to cooking method","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24402110,,"Dove, fried","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24403100,,"Quail, cooked","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24404100,,"Pheasant, cooked","Turkey, duck, other poultry",fndds,nutrition_db
FNDDS-24701000,,"Chicken, baby food, NS as to strained or junior",Baby food: meat and dinners,fndds,nutrition_db
FNDDS-24701010,,"Chicken, baby food, strained",Baby food: meat and dinners,fndds,nutrition_db
FNDDS-24701020,,"Chicken, baby food, junior",Baby food: meat and dinners,fndds,nutrition_db
FNDDS-24703000,,"Turkey, baby food, NS as to strained or junior",Baby food: meat and dinners,fndds,nutrition_db
FNDDS-24703010,,"Turkey, baby food, strained",Baby food: meat and dinners,fndds,nutrition_db
FNDDS-24703020,,"Turkey, baby food, junior",Baby food: meat and dinners,fndds,nutrition_db
FNDDS-24705010,,"Chicken stick, baby food",Baby food: meat and dinners,fndds,nutrition_db
FNDDS-24706010,,"Turkey stick, baby food",Baby food: meat and dinners,fndds,nutrition_db
FNDDS-25110120,,"Beef liver, braised",Liver and organ meats,fndds,nutrition_db
FNDDS-25110140,,"Beef liver, fried",Liver and organ meats,fndds,nutrition_db
FNDDS-25110420,,"Chicken liver, braised",Liver and organ meats,fndds,nutrition_db
FNDDS-25110450,,"Chicken liver, fried",Liver and organ meats,fndds,nutrition_db
FNDDS-25112200,,"Liver paste or pate, chicken",Liver and organ meats,fndds,nutrition_db
FNDDS-25120000,,"Heart, cooked",Liver and organ meats,fndds,nutrition_db
FNDDS-25130000,,"Kidney, cooked",Liver and organ meats,fndds,nutrition_db
FNDDS-25140110,,"Sweetbreads, cooked",Liver and organ meats,fndds,nutrition_db
FNDDS-25150000,,"Brains, cooked",Liver and organ meats,fndds,nutrition_db
FNDDS-25160000,,"Tongue, cooked",Liver and organ meats,fndds,nutrition_db
FNDDS-25160110,,"Tongue, smoked, cured, or pickled, cooked",Cold cuts and cured meats,fndds,nutrition_db
FNDDS-25160130,,"Tongue pot roast, Puerto Rican style",Liver and organ meats,fndds,nutrition_db
FNDDS-25170110,,"Tripe, cooked",Liver and organ meats,fndds,nutrition_db
FNDDS-25170210,,"Chitterlings, cooked",Liver and organ meats,fndds,nutrition_db
FNDDS-25170310,,"Hog maws, cooked",Liver and organ meats,fndds,nutrition_db
FNDDS-25170420,,"Gizzard, cooked",Liver and organ meats,fndds,nutrition_db
FNDDS-25210110,,"Frankfurter, wiener, or hot dog, NFS",Frankfurters,fndds,nutrition_db
FNDDS-25210150,,"Frankfurter or hot dog, cheese-filled",Frankfurters,fndds,nutrition_db
FNDDS-25210210,,"Frankfurter or hot dog, beef",Frankfurters,fndds,nutrition_db
FNDDS-25210220,,"Frankfurter or hot dog, beef and pork",Frankfurters,fndds,nutrition_db
FNDDS-25210240,,"Frankfurter or hot dog, beef and pork, reduced fat or light",Frankfurters,fndds,nutrition_db
FNDDS-25210250,,"Frankfurter or hot dog, meat and poultry, fat free",Frankfurters,fndds,nutrition_db
FNDDS-25210280,,"Frankfurter or hot dog, meat and poultry",Frankfurters,fndds,nutrition_db
FNDDS-25210290,,"Frankfurter or hot dog, meat and poultry, reduced fat or light",Frankfurters,fndds,nutrition_db
FNDDS-25210310,,"Frankfurter or hot dog, chicken",Frankfurters,fndds,nutrition_db
FNDDS-25210410,,"Frankfurter or hot dog, turkey",Frankfurters,fndds,nutrition_db
FNDDS-25210620,,"Frankfurter or hot dog, beef, reduced fat or light",Frankfurters,fndds,nutrition_db
FNDDS-25210750,,"Frankfurter or hot dog, reduced fat or light, NFS",Frankfurters,fndds,nutrition_db
FNDDS-25220105,,Beef sausage,Sausages,fndds,nutrition_db
FNDDS-25220106,,"Beef sausage, reduced fat",Sausages,fndds,nutrition_db
FNDDS-25220108,,"Beef sausage, reduced sodium",Sausages,fndds,nutrition_db
FNDDS-25220150,,Beef sausage with cheese,Sausages,fndds,nutrition_db
FNDDS-25220210,,Blood sausage,Sausages,fndds,nutrition_db
FNDDS-25220350,,Bratwurst,Sausages,fndds,nutrition_db
FNDDS-25220360,,"Bratwurst, with cheese",Sausages,fndds,nutrition_db
FNDDS-25220410,,"Bologna, NFS",Cold cuts and cured meats,fndds,nutrition_db
FNDDS-25220425,,"Bologna, made from any kind of meat, reduced fat",Cold cuts and cured meats,fndds,nutrition_db
